,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
13,Yonex_All_England_Open,2018-03-17,1,XD,6,0,69,0,6,76,5.0,66,6.0,18,21,21.0,14.0,21.0,19.0,60,54,2,1,3,1,4,5,2,0,0,3.0,17000.0,5.0,16400.0
14,Blibli_Indonesia_Open,2018-07-04,2,XD,6,0,72,2,13,23,,96,,17,21,21.0,16.0,24.0,22.0,62,59,2,1,5,3,6,6,0,0,1,57.0,6780.0,38.0,10200.0
15,Victor_China_Open,2018-09-18,0,XD,4,0,30,0,5,16,,56,,21,16,21.0,11.0,,,42,27,2,0,2,0,7,4,1,0,0,16.0,29120.0,41.0,15170.0
16,Victor_China_Open,2018-09-19,0,XD,6,0,63,7,8,56,,61,,21,13,20.0,22.0,21.0,17.0,62,52,2,1,3,5,4,5,0,2,1,53.0,12240.0,6.0,37100.0
17,Victor_China_Open,2018-09-18,0,XD,4,0,22,8,15,64,3.0,129,,21,7,21.0,16.0,,,42,23,2,0,4,0,11,4,0,0,0,5.0,38450.0,76.0,7700.0
18,Victor_China_Open,2018-09-20,0,XD,6,0,63,6,17,62,4.0,112,,19,21,21.0,16.0,24.0,22.0,64,59,2,1,4,4,5,6,6,3,0,17.0,29040.0,18.0,26230.0
19,Victor_China_Open,2018-09-18,0,XD,6,0,51,0,18,75,5.0,92,,21,13,20.0,22.0,21.0,14.0,62,49,2,1,3,2,6,3,0,0,1,31.0,19320.0,26.0,23050.0
20,Yonex_All_England_Open,2018-03-16,1,XD,6,0,65,0,13,75,8.0,32,,21,14,18.0,21.0,21.0,18.0,60,53,2,1,4,4,5,6,0,1,1,30.0,7260.0,10.0,12530.0
21,Blibli_Indonesia_Open,2018-07-06,2,XD,6,0,43,0,15,76,4.0,130,,21,13,16.0,21.0,21.0,10.0,58,44,2,1,2,1,6,4,14,5,0,2.0,38200.0,6.0,26890.0
22,Yonex_All_England_Open,2018-03-15,1,XD,4,0,51,0,17,75,8.0,9,,24,22,22.0,20.0,,,46,42,2,0,3,4,4,5,3,1,1,30.0,7260.0,6.0,15930.0
23,Blibli_Indonesia_Open,2018-07-05,2,XD,4,0,27,0,11,75,5.0,53,,21,11,21.0,6.0,,,42,17,2,0,2,0,7,3,1,0,1,35.0,12720.0,32.0,13150.0
24,Victor_China_Open,2018-09-20,0,XD,6,0,51,10,13,73,,115,3.0,21,12,14.0,21.0,21.0,12.0,56,45,2,1,2,2,5,5,1,1,1,9.0,35710.0,5.0,38450.0
25,Yonex_All_England_Open,2018-03-14,1,XD,6,0,63,2,10,37,6.0,62,,17,21,21.0,17.0,21.0,12.0,59,50,2,1,2,2,5,5,0,0,0,4.0,16400.0,29.0,7000.0
26,Blibli_Indonesia_Open,2018-07-06,2,XD,6,0,65,8,13,15,,89,,21,15,22.0,24.0,21.0,19.0,64,58,2,1,5,3,6,4,0,0,0,4.0,28950.0,26.0,14920.0
27,Yonex_All_England_Open,2018-03-15,1,XD,4,0,40,10,18,73,,39,,21,17,21.0,19.0,,,42,36,2,0,4,0,5,5,0,0,1,33.0,7190.0,9.0,12670.0
28,Yonex_All_England_Open,2018-03-14,1,XD,4,0,34,3,17,10,7.0,28,,21,14,21.0,15.0,,,42,29,2,0,4,0,4,3,0,1,1,,,1.0,17880.0
29,Blibli_Indonesia_Open,2018-07-06,2,XD,4,0,38,12,4,5,,123,2.0,21,19,21.0,14.0,,,42,33,2,0,4,0,5,3,1,9,0,1.0,40190.0,14.0,23210.0
30,Yonex_All_England_Open,2018-03-16,1,XD,6,0,54,0,4,76,5.0,123,2.0,21,16,16.0,21.0,21.0,11.0,58,48,2,1,3,2,4,4,15,5,0,3.0,17000.0,30.0,7260.0
31,Victor_China_Open,2018-09-21,0,XD,4,0,30,6,13,62,4.0,89,,21,15,21.0,11.0,,,42,26,2,0,3,0,6,4,1,0,0,17.0,29040.0,22.0,25120.0
32,Yonex_All_England_Open,2018-03-15,1,XD,6,0,80,2,23,37,6.0,20,,21,18,18.0,21.0,21.0,15.0,60,54,2,1,3,2,6,6,1,0,0,5.0,16400.0,20.0,9550.0
33,Blibli_Indonesia_Open,2018-07-05,2,XD,6,0,56,8,6,15,,66,6.0,14,21,21.0,13.0,21.0,7.0,56,41,2,1,2,1,7,5,1,0,0,4.0,28950.0,5.0,27460.0
34,Victor_China_Open,2018-09-18,0,XD,4,0,27,0,15,68,2.0,109,,21,17,21.0,12.0,,,42,29,2,0,4,0,5,4,0,0,0,15.0,29810.0,75.0,7880.0
35,Victor_China_Open,2018-09-22,0,XD,4,0,29,0,11,76,1.0,113,4.0,21,19,21.0,15.0,,,42,34,2,0,3,0,8,5,12,1,0,2.0,46600.0,17.0,29040.0
36,Blibli_Indonesia_Open,2018-07-03,2,XD,6,0,41,10,13,71,,126,,21,18,17.0,21.0,21.0,8.0,59,47,2,1,3,1,6,6,0,0,1,,,18.0,16610.0
37,Victor_China_Open,2018-09-20,0,XD,4,0,36,8,4,52,,60,,21,18,21.0,19.0,,,42,37,2,0,4,0,5,4,0,0,0,22.0,25120.0,40.0,15520.0
38,Victor_China_Open,2018-09-19,0,XD,4,0,43,0,10,32,,62,,21,12,30.0,29.0,,,51,41,2,0,12,3,5,6,1,2,1,40.0,15520.0,19.0,26140.0
39,Blibli_Indonesia_Open,2018-07-03,2,XD,6,0,50,8,9,15,,98,,20,22,21.0,11.0,21.0,15.0,62,48,2,1,3,2,6,5,1,0,0,6.0,24630.0,25.0,14320.0
40,Yonex_All_England_Open,2018-03-14,1,XD,6,0,57,11,5,58,,122,,24,22,16.0,21.0,21.0,12.0,61,55,2,1,6,1,6,6,1,0,0,15.0,8640.0,24.0,7200.0
41,Blibli_Indonesia_Open,2018-07-05,2,XD,4,0,38,12,6,5,,72,,21,15,21.0,17.0,,,42,32,2,0,3,0,5,4,0,0,0,1.0,40190.0,10.0,25180.0
42,Victor_China_Open,2018-09-19,0,XD,4,0,31,0,17,76,1.0,9,,21,18,21.0,17.0,,,42,35,2,0,2,0,6,3,2,1,1,2.0,46600.0,1.0,50390.0
