,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team 1 Nationalities,Team 2 Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Upset,Team 1 World Ranking (at the time),Team 1 Points Accumulated,Team 2 World Ranking (at the time),Team 2 Points Accumulated
167,Victor_China_Open,2019-09-18,China,MD,4,0,30,China,China,"Li Jun Hui, Liu Yu Chen",3.0,"He Ji Ting, Tan Qiang",,21,9,21.0,19.0,,,42,28,2,0,4,0,5,4,1,2,0,9,54260,24,32460
168,Blibli_Indonesia_Open,2019-07-18,Indonesia,MD,4,0,37,Japan,Japan,"Takuro Hoki, Yugo Kobayashi",,"Takeshi Kamura, Keigo Sonoda",2.0,21,14,21.0,15.0,,,42,29,2,0,3,0,6,4,1,5,1,16,25980,1,53830
169,Victor_China_Open,2019-09-18,China,MD,4,0,54,Indonesia,England,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",,"Marcus Ellis, Chris Langridge",,22,20,21.0,19.0,,,43,39,2,0,7,0,6,5,0,0,0,14,40180,34,23580
170,Yonex_All_England_Open,2019-03-06,England,MD,4,0,32,Germany,Netherlands,"Mark Lamsfuss, Marvin Seidel",,"Jelle Maas, Robin Tabeling",,21,17,21.0,12.0,,,42,29,2,0,7,0,5,4,2,1,0,11,11040,25,7720
171,Victor_China_Open,2019-09-19,China,MD,4,0,34,Japan,Chinesetaipei,"Hiroyuki Endo, Yuta Watanabe",6.0,"Lee Yang, Wang Chi-Lin",,21,11,21.0,11.0,,,42,22,2,0,3,0,4,5,0,2,1,8,54830,2,69260
172,Blibli_Indonesia_Open,2019-07-17,Indonesia,MD,4,0,27,Chinesetaipei,India,"Liao Min Chun, Su Ching Heng",,"Attri Manu, Reddy B. Sumeeth",,21,11,21.0,17.0,,,42,28,2,0,3,0,8,3,0,1,0,18,25080,19,23990
173,Yonex_All_England_Open,2020-03-13,England,MD,4,0,34,Indonesia,Malaysia,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Aaron Chia, Soh Wooi Yik",8.0,21,17,21.0,19.0,,,42,36,2,0,0,0,0,0,8,3,1,9,14240,3,16590
174,Yonex_All_England_Open,2020-03-11,England,MD,4,0,40,Indonesia,Denmark,"Fajar Alfian, Muhammad Rian Ardianto",5.0,"Mathias Boe, Mads Conrad-Petersen",,21,17,21.0,19.0,,,42,36,2,0,3,0,5,3,1,2,0,13,12840,18,11340
175,Yonex_All_England_Open,2020-03-12,England,MD,4,0,48,Malaysia,Chinesetaipei,"Aaron Chia, Soh Wooi Yik",8.0,"Lu Ching Yao, Yang Po Han",,24,22,21.0,17.0,,,45,39,2,0,0,0,0,0,4,2,0,3,16590,11,13470
176,Yonex_All_England_Open,2020-03-13,England,MD,6,0,71,Russia,England,"Vladimir Ivanov, Ivan Sozonov",,"Marcus Ellis, Chris Langridge",,21,18,11.0,21.0,21.0,8.0,53,47,2,1,0,0,0,0,4,1,0,23,9960,32,6070
177,Victor_China_Open,2019-09-17,China,MD,4,0,25,Malaysia,Netherlands,"Goh V Shem, Tan Wee Kiong",,"Jelle Maas, Robin Tabeling",,21,6,21.0,9.0,,,42,15,2,0,3,0,7,2,0,0,0,5,58090,38,21650
178,Yonex_All_England_Open,2020-03-12,England,MD,4,0,45,England,Indonesia,"Marcus Ellis, Chris Langridge",,"Fajar Alfian, Muhammad Rian Ardianto",5.0,21,14,21.0,15.0,,,42,29,2,0,0,0,0,0,0,2,1,32,6070,13,12840
179,Yonex_All_England_Open,2020-03-14,England,MD,4,0,35,Indonesia,Chinesetaipei,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Lee Yang, Wang Chi-Lin",7.0,21,18,21.0,13.0,,,42,31,2,0,0,0,0,0,4,2,1,9,14240,1,18780
180,Yonex_All_England_Open,2020-03-11,England,MD,4,0,36,Japan,England,"Hiroyuki Endo, Yuta Watanabe",6.0,"Ben Lane, Sean Vendy",,21,14,21.0,12.0,,,42,26,2,0,2,0,5,4,0,0,1,,,24,9940
181,Yonex_All_England_Open,2018-03-14,England,MD,4,0,24,Indonesia,Netherlands,"Mohammad Ahsan, Hendra Setiawan",,"Jacco Arends, Ruben Jille",,21,16,21.0,11.0,,,42,27,2,0,2,0,6,3,0,0,0,23,6420,35,5560
182,Yonex_All_England_Open,2020-03-15,England,MD,6,0,72,Japan,Indonesia,"Hiroyuki Endo, Yuta Watanabe",6.0,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,21,18,12.0,21.0,21.0,19.0,54,58,2,1,0,0,0,0,5,2,1,,,9,14240
183,Victor_China_Open,2019-09-19,China,MD,6,0,60,Indonesia,Korea,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Choi Sol Gyu, Seo Seung Jae",,22,20,18.0,21.0,23.0,21.0,63,62,2,1,3,3,3,6,0,1,0,4,61910,17,37670
184,Yonex_All_England_Open,2020-03-13,England,MD,6,0,59,Chinesetaipei,China,"Lee Yang, Wang Chi-Lin",7.0,"Huang Kai Xiang, Liu Cheng",,18,21,21.0,18.0,21.0,14.0,60,53,2,1,0,0,0,0,1,0,0,1,18780,17,11770
185,Yonex_All_England_Open,2020-03-14,England,MD,4,0,39,Japan,Russia,"Hiroyuki Endo, Yuta Watanabe",6.0,"Vladimir Ivanov, Ivan Sozonov",,21,16,21.0,15.0,,,42,31,2,0,0,0,0,0,2,2,1,,,23,9960
186,Yonex_All_England_Open,2021-03-18,England,MD,4,0,37,Japan,Malaysia,"Hiroyuki Endo, Yuta Watanabe",4.0,"Ong Yew Sin, Teo Ee Yi",,21,10,21.0,19.0,,,42,29,2,0,0,0,0,0,5,0,1,,,5,3850
187,Yonex_All_England_Open,2020-03-11,England,MD,6,0,76,England,China,"Marcus Ellis, Chris Langridge",,"Di Zi Jian, Wang Chang",,21,18,13.0,21.0,21.0,16.0,55,55,2,1,3,2,5,7,1,1,1,32,6070,15,12390
188,Yonex_All_England_Open,2021-03-19,England,MD,6,0,68,Japan,England,"Takeshi Kamura, Keigo Sonoda",3.0,"Marcus Ellis, Chris Langridge",8.0,21,19,9.0,21.0,21.0,8.0,51,48,2,1,0,0,0,0,3,0,1,,,9,2750
189,Yonex_All_England_Open,2020-03-13,England,MD,4,0,35,Japan,Indonesia,"Hiroyuki Endo, Yuta Watanabe",6.0,"Mohammad Ahsan, Hendra Setiawan",2.0,21,19,21.0,18.0,,,42,37,2,0,0,0,0,0,1,6,1,,,10,14220
190,Victor_China_Open,2019-09-18,China,MD,4,0,36,Japan,Germany,"Takuto Inoue, Yuki Kaneko",,"Mark Lamsfuss, Marvin Seidel",,21,17,21.0,19.0,,,42,36,2,0,4,0,5,4,2,1,1,23,33250,20,35520
191,Yonex_All_England_Open,2021-03-20,England,MD,4,0,36,Japan,Denmark,"Hiroyuki Endo, Yuta Watanabe",4.0,"Jeppe Bay, Lasse Mølhede",,21,13,21.0,11.0,,,42,24,2,0,0,0,0,0,0,0,1,,,9,2750
192,Yonex_All_England_Open,2021-03-17,England,MD,6,0,56,Indonesia,England,"Mohammad Ahsan, Hendra Setiawan",2.0,"Ben Lane, Sean Vendy",,21,18,19.0,21.0,21.0,19.0,61,58,2,1,4,4,5,5,1,0,1,,,9,2750
193,Victor_China_Open,2019-09-19,China,MD,6,0,54,China,Indonesia,"Li Jun Hui, Liu Yu Chen",3.0,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",,19,21,21.0,14.0,21.0,13.0,61,48,2,1,3,2,4,3,2,0,0,9,54260,14,40180
194,Yonex_All_England_Open,2019-03-06,England,MD,6,0,52,Japan,Malaysia,"Hiroyuki Endo, Yuta Watanabe",4.0,"Ong Yew Sin, Teo Ee Yi",,21,13,15.0,21.0,21.0,15.0,57,49,2,1,2,1,7,6,5,0,1,4,17080,1,19100
195,Yonex_All_England_Open,2021-03-18,England,MD,6,0,63,Denmark,India,"Kim Astrup, Anders Skaarup Rasmussen",,"Satwiksairaj Rankireddy, Chirag Shetty",6.0,21,16,11.0,21.0,21.0,17.0,53,54,2,1,0,0,0,0,5,3,0,1,7000,3,4900
196,Yonex_All_England_Open,2021-03-20,England,MD,4,0,45,Japan,Denmark,"Takeshi Kamura, Keigo Sonoda",3.0,"Kim Astrup, Anders Skaarup Rasmussen",,21,18,21.0,14.0,,,42,32,2,0,0,0,0,0,4,3,1,,,1,7000
197,Victor_China_Open,2019-09-18,China,MD,4,0,25,Indonesia,India,"Mohammad Ahsan, Hendra Setiawan",2.0,"Attri Manu, Reddy B. Sumeeth",,21,15,21.0,15.0,,,42,30,2,0,2,0,4,3,4,0,0,1,73720,21,34900
198,Yonex_All_England_Open,2018-03-14,England,MD,4,0,30,Chinesetaipei,Russia,"Lee Jhe-Huei, Lee Yang",8.0,"Vladimir Ivanov, Ivan Sozonov",,21,19,21.0,11.0,,,42,30,2,0,4,0,4,3,1,1,0,31,5820,31,5820
199,Yonex_All_England_Open,2021-03-17,England,MD,4,0,37,Malaysia,Germany,"Goh V Shem, Tan Wee Kiong",7.0,"Mark Lamsfuss, Marvin Seidel",,21,11,21.0,18.0,,,42,29,2,0,3,0,5,5,1,1,1,9,2750,2,5950
200,Yonex_All_England_Open,2019-03-06,England,MD,4,0,32,Indonesia,Korea,"Fajar Alfian, Muhammad Rian Ardianto",8.0,"Ko Sung Hyun, Shin Baek Cheol",,23,21,21.0,14.0,,,44,35,2,0,3,1,8,5,1,2,0,22,8640,43,4970
201,Yonex_All_England_Open,2021-03-19,England,MD,4,0,34,Denmark,France,"Kim Astrup, Anders Skaarup Rasmussen",,"Christo Popov, Toma Junior Popov",,21,10,21.0,14.0,,,42,24,2,0,0,0,0,0,6,0,0,1,7000,9,2750
202,Yonex_All_England_Open,2020-03-12,England,MD,4,0,23,Indonesia,China,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Ou Xuan Yi, Zhang Nan",,21,9,21.0,15.0,,,42,24,2,0,0,0,0,0,2,0,0,9,14240,25,8570
203,Yonex_All_England_Open,2021-03-19,England,MD,4,0,36,Denmark,Thailand,"Jeppe Bay, Lasse Mølhede",,"Nipitphon Phuangphuapet, Tanupat Viriyangkura",,21,19,21.0,12.0,,,42,31,2,0,0,0,0,0,0,0,1,9,2750,5,3850
204,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,6,0,65,Indonesia,Japan,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Keiichiro Matsui, Yoshinori Takeuchi",,12,21,21.0,18.0,21.0,15.0,54,54,2,1,5,1,5,4,0,0,0,1,37500,40,8320
205,Yonex_All_England_Open,2018-03-14,England,MD,6,0,69,Denmark,Thailand,"Mads Conrad-Petersen, Mads Pieler Kolding",6.0,"Bodin Isara, Nipitphon Phuangphuapet",,22,20,16.0,21.0,21.0,18.0,59,59,2,1,4,1,6,7,2,0,0,10,11460,,
206,Yonex_All_England_Open,2020-03-12,England,MD,6,0,52,China,China,"Huang Kai Xiang, Liu Cheng",,"Li Jun Hui, Liu Yu Chen",3.0,21,9,14.0,21.0,21.0,17.0,56,47,2,1,0,0,0,0,0,2,0,17,11770,22,10020
207,Yonex_All_England_Open,2021-03-18,England,MD,4,0,33,Denmark,Malaysia,"Mathias Christiansen, Niclas Nohr",,"Goh V Shem, Tan Wee Kiong",7.0,21,19,21.0,18.0,,,42,37,2,0,0,0,0,0,0,0,1,,,9,2750
208,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,41,Malaysia,Germany,"Aaron Chia, Soh Wooi Yik",5.0,"Mark Lamsfuss, Marvin Seidel",,25,23,21.0,12.0,,,46,35,2,0,6,1,4,3,5,1,1,9,25100,7,26550
209,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,6,0,60,Japan,Indonesia,"Takuro Hoki, Yugo Kobayashi",,"Mohammad Ahsan, Hendra Setiawan",2.0,23,21,15.0,21.0,21.0,15.0,59,57,2,1,5,2,8,5,1,3,0,3,32050,11,23210
210,Yonex_All_England_Open,2021-03-17,England,MD,4,0,31,Malaysia,India,"Ong Yew Sin, Teo Ee Yi",,"M.R. Arjun, Dhruv Kapila",,21,13,21.0,12.0,,,42,25,2,0,5,0,7,3,3,0,0,5,3850,17,1670
211,Yonex_All_England_Open,2018-03-14,England,MD,4,0,36,India,Japan,"Satwiksairaj Rankireddy, Chirag Shetty",,"Takuro Hoki, Yugo Kobayashi",,21,19,21.0,18.0,,,42,37,2,0,6,0,5,4,3,1,0,15,10020,,
212,Yonex_All_England_Open,2020-03-12,England,MD,4,0,40,Chinesetaipei,Malaysia,"Lee Yang, Wang Chi-Lin",7.0,"Ong Yew Sin, Teo Ee Yi",,21,19,21.0,16.0,,,42,35,2,0,0,0,0,0,5,3,0,1,18780,2,17080
213,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,6,0,55,Indonesia,England,"Pramudya Kusumawardana, Yeremia Erich Yoche Yacob Rambitan",,"Ben Lane, Sean Vendy",,18,21,21.0,17.0,21.0,9.0,60,47,2,1,2,3,6,5,3,0,0,6,27020,8,26270
214,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,4,0,35,Denmark,Japan,"Kim Astrup, Anders Skaarup Rasmussen",7.0,"Mahiro Kaneko, Yunosuke Kubota",,21,11,21.0,14.0,,,42,25,2,0,2,0,8,3,1,0,0,2,35500,51,4880
215,Yonex_All_England_Open,2020-03-12,England,MD,6,0,59,Russia,Japan,"Vladimir Ivanov, Ivan Sozonov",,"Takeshi Kamura, Keigo Sonoda",4.0,21,14,15.0,21.0,21.0,19.0,57,54,2,1,0,0,0,0,3,2,0,23,9960,43,3600
216,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,6,0,67,Chinesetaipei,Russia,"Lu Ching Yao, Yang Po Han",,"Vladimir Ivanov, Ivan Sozonov",8.0,21,17,15.0,21.0,21.0,19.0,57,57,2,1,3,1,5,4,2,3,0,21,15240,49,5410
217,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,4,0,37,Malaysia,Chinesetaipei,"Goh Sze Fei, Nur Izzuddin",,"Lee Yang, Wang Chi-Lin",3.0,21,15,23.0,21.0,,,44,36,2,0,3,3,5,3,1,2,0,18,18780,30,10850
218,Yonex_All_England_Open,2020-03-12,England,MD,6,0,46,Indonesia,Japan,"Mohammad Ahsan, Hendra Setiawan",2.0,"Takuro Hoki, Yugo Kobayashi",,14,21,21.0,15.0,21.0,14.0,56,50,2,1,0,0,0,0,2,2,0,10,14220,32,6070
219,Siminvest_Indonesia_Open_2021_New_,2021-11-26,Indonesia,MD,6,0,52,Indonesia,Malaysia,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Ong Yew Sin, Teo Ee Yi",,14,21,21.0,14.0,21.0,16.0,56,51,2,1,2,2,5,5,6,0,0,1,37500,4,31220
220,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,30,Chinesetaipei,Malaysia,"Lee Yang, Wang Chi-Lin",3.0,"Goh V Shem, Low Juan Shen",,21,14,21.0,16.0,,,42,30,2,0,4,0,5,3,1,0,0,30,10850,31,10540
221,Siminvest_Indonesia_Open_2021_New_,2021-11-26,Indonesia,MD,6,0,70,Japan,Indonesia,"Akira Koga, Taichi Saito",,"Fajar Alfian, Muhammad Rian Ardianto",4.0,21,10,13.0,21.0,21.0,14.0,55,45,2,1,2,1,5,6,0,5,1,16,20040,14,22000
222,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,41,Korea,India,"Choi Sol Gyu, Kim Won Ho",,"M.R. Arjun, Dhruv Kapila",,22,20,21.0,13.0,,,43,33,2,0,2,2,6,3,1,0,1,69,2660,17,19480
223,Siminvest_Indonesia_Open_2021_New_,2021-11-27,Indonesia,MD,4,0,44,Indonesia,India,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Satwiksairaj Rankireddy, Chirag Shetty",6.0,21,16,21.0,18.0,,,42,34,2,0,6,0,7,3,12,0,0,1,37500,11,23210
224,Siminvest_Indonesia_Open_2021_New_,2021-11-26,Indonesia,MD,6,0,66,Japan,Denmark,"Takuro Hoki, Yugo Kobayashi",,"Kim Astrup, Anders Skaarup Rasmussen",7.0,14,21,21.0,15.0,21.0,14.0,56,50,2,1,4,1,4,4,6,7,1,3,32050,2,35500
225,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,36,Indonesia,Indonesia,"Muhammad Shohibul Fikri, Bagas Maulana",,"Sabar Karyaman Gutama, Moh Reza Pahlevi Isfahani",,21,18,22.0,20.0,,,43,38,2,0,3,0,4,3,0,2,0,15,20040,25,14120
226,Yonex_All_England_Open,2021-03-17,England,MD,4,0,33,Thailand,Netherlands,"Nipitphon Phuangphuapet, Tanupat Viriyangkura",,"Ruben Jille, Ties Van Der Lecq",,21,14,22.0,20.0,,,43,34,2,0,0,0,0,0,0,0,0,5,3850,17,1670
227,Yonex_All_England_Open,2020-03-12,England,MD,4,0,27,Japan,Chinesetaipei,"Hiroyuki Endo, Yuta Watanabe",6.0,"Lee Jhe-Huei, Yang Po-Hsuan",,21,11,21.0,12.0,,,42,23,2,0,0,0,0,0,1,0,1,,,7,14570
228,Yonex_All_England_Open,2021-03-18,England,MD,4,0,38,England,England,"Marcus Ellis, Chris Langridge",8.0,"Callum Hemming, Steven Stallwood",,21,9,21.0,13.0,,,42,22,2,0,0,0,0,0,0,0,0,9,2750,,
229,Siminvest_Indonesia_Open_2021_New_,2021-11-27,Indonesia,MD,4,0,48,Japan,Japan,"Takuro Hoki, Yugo Kobayashi",,"Akira Koga, Taichi Saito",,22,20,21.0,14.0,,,43,34,2,0,3,1,4,3,3,2,0,3,32050,16,20040
230,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,40,Indonesia,Indonesia,"Fajar Alfian, Muhammad Rian Ardianto",4.0,"Leo Rolly Carnando, Daniel Marthin",,21,17,22.0,20.0,,,43,37,2,0,4,0,4,3,0,5,1,14,22000,10,23820
231,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,6,0,58,Korea,Japan,"Kang Min Hyuk, Seo Seung Jae",,"Hiroki Okamura, Masayuki Onodera",,9,21,21.0,14.0,21.0,16.0,51,51,2,1,4,2,4,8,1,0,1,69,2660,51,4880
232,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,30,Japan,Indonesia,"Mahiro Kaneko, Yunosuke Kubota",,"Panjer Aji Siloka Dadiara, Bryan Sidney Elohim",,21,14,21.0,11.0,,,42,25,2,0,2,0,7,2,0,0,0,51,4880,56,4320
233,Siminvest_Indonesia_Open_2021_New_,2021-11-28,Indonesia,MD,4,0,38,Indonesia,Japan,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Takuro Hoki, Yugo Kobayashi",,21,14,21.0,18.0,,,42,32,2,0,2,0,4,4,10,4,0,1,37500,3,32050
234,Siminvest_Indonesia_Open_2021_New_,2021-11-26,Indonesia,MD,4,0,43,India,Malaysia,"Satwiksairaj Rankireddy, Chirag Shetty",6.0,"Goh Sze Fei, Nur Izzuddin",,21,19,21.0,19.0,,,42,38,2,0,2,0,6,4,5,2,0,11,23210,18,18780
235,Yonex_All_England_Open,2022-03-16,England,MD,6,0,52,Indonesia,India,"Mohammad Ahsan, Hendra Setiawan",2.0,"M.R. Arjun, Dhruv Kapila",,15,21,21.0,12.0,21.0,18.0,57,51,2,1,3,1,7,9,4,0,1,11,7800,6,10170
236,Yonex_All_England_Open,2022-03-17,England,MD,6,0,55,Indonesia,Malaysia,"Muhammad Shohibul Fikri, Bagas Maulana",,"Ong Yew Sin, Teo Ee Yi",8.0,24,22,13.0,21.0,21.0,17.0,58,60,2,1,3,4,5,5,1,1,1,,,5,10270
237,Yonex_All_England_Open,2020-03-11,England,MD,6,0,68,Japan,Chinesetaipei,"Takeshi Kamura, Keigo Sonoda",4.0,"Liao Min Chun, Su Ching Heng",,21,12,21.0,23.0,21.0,10.0,63,45,2,1,3,4,8,4,2,1,1,43,3600,4,16270
238,Yonex_All_England_Open,2019-03-06,England,MD,4,0,36,China,Thailand,"Han Cheng Kai, Zhou Hao Dong",7.0,"Tinn Isriyanet, Kittisak Namdash",,21,18,21.0,18.0,,,42,36,2,0,4,0,5,3,0,0,0,18,9170,47,3630
239,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,6,0,60,Indonesia,Korea,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Choi Sol Gyu, Kim Won Ho",,12,21,21.0,19.0,21.0,18.0,54,58,2,1,6,1,4,5,2,0,0,1,37500,69,2660
240,Yonex_All_England_Open,2022-03-18,England,MD,4,0,47,Indonesia,India,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Satwiksairaj Rankireddy, Chirag Shetty",5.0,24,22,21.0,17.0,,,45,39,2,0,4,6,6,4,12,0,1,,,8,9200
241,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,6,0,75,India,Korea,"Satwiksairaj Rankireddy, Chirag Shetty",6.0,"Kang Min Hyuk, Seo Seung Jae",,21,15,19.0,21.0,23.0,21.0,63,57,2,1,4,4,3,3,4,3,0,11,23210,69,2660
242,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,38,Malaysia,France,"Goh Sze Fei, Nur Izzuddin",,"Christo Popov, Toma Junior Popov",,22,20,21.0,10.0,,,43,30,2,0,3,0,6,5,1,0,1,18,18780,5,29480
243,Yonex_All_England_Open,2020-03-11,England,MD,4,0,39,Russia,China,"Vladimir Ivanov, Ivan Sozonov",,"Han Cheng Kai, Zhou Hao Dong",,21,15,22.0,20.0,,,43,35,2,0,3,0,3,4,0,2,1,23,9960,15,12390
244,Yonex_All_England_Open,2022-03-17,England,MD,6,0,67,Japan,England,"Takuro Hoki, Yugo Kobayashi",3.0,"Ben Lane, Sean Vendy",,21,11,19.0,21.0,24.0,22.0,64,54,2,1,4,2,6,6,4,1,0,30,3850,38,2750
245,Yonex_All_England_Open,2021-03-17,England,MD,4,0,19,India,England,"Satwiksairaj Rankireddy, Chirag Shetty",6.0,"Nikhar Garg, Aniruddha Mayekar",,21,7,21.0,10.0,,,42,17,2,0,2,0,7,3,0,0,0,3,4900,,
246,Yonex_All_England_Open,2022-03-18,England,MD,4,0,39,Indonesia,Denmark,"Mohammad Ahsan, Hendra Setiawan",2.0,"Kim Astrup, Anders Skaarup Rasmussen",7.0,21,15,22.0,20.0,,,43,35,2,0,4,0,6,5,5,3,0,11,7800,26,4900
247,Yonex_All_England_Open,2021-03-18,England,MD,6,0,43,Thailand,Nigeria,"Nipitphon Phuangphuapet, Tanupat Viriyangkura",,"Godwin Olofua, Anuoluwapo Juwon Opeyori",,21,19,17.0,21.0,21.0,8.0,59,48,2,1,0,0,0,0,0,0,0,5,3850,17,1670
248,Yonex_All_England_Open,2022-03-17,England,MD,4,0,30,Denmark,Japan,"Kim Astrup, Anders Skaarup Rasmussen",7.0,"Keiichiro Matsui, Yoshinori Takeuchi",,21,12,21.0,7.0,,,42,19,2,0,2,0,7,3,4,0,0,26,4900,30,3850
249,Yonex_All_England_Open,2022-03-16,England,MD,4,0,46,England,Malaysia,"Ben Lane, Sean Vendy",,"Tan Kian Meng, Tan Wee Kiong",,21,14,22.0,20.0,,,43,34,2,0,3,0,4,3,0,0,0,38,2750,54,1670
250,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,39,Denmark,France,"Kim Astrup, Anders Skaarup Rasmussen",7.0,"Lucas Corvee, Ronan Labar",,22,20,21.0,11.0,,,43,31,2,0,5,0,5,3,3,0,0,2,35500,23,14950
251,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,27,Malaysia,Malaysia,"Ong Yew Sin, Teo Ee Yi",,"Tan Kian Meng, Tan Wee Kiong",,21,11,21.0,11.0,,,42,22,2,0,2,0,7,3,0,0,0,4,31220,37,8920
252,Yonex_All_England_Open,2022-03-17,England,MD,6,0,68,Indonesia,Japan,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1.0,"Akira Koga, Taichi Saito",,15,21,21.0,18.0,21.0,18.0,57,57,2,1,5,1,5,4,1,0,1,,,38,2750
253,Yonex_All_England_Open,2022-03-18,England,MD,6,0,60,Indonesia,Japan,"Muhammad Shohibul Fikri, Bagas Maulana",,"Takuro Hoki, Yugo Kobayashi",3.0,16,21,21.0,16.0,22.0,20.0,59,57,2,1,3,5,8,5,2,2,1,,,30,3850
254,Yonex_All_England_Open,2022-03-19,England,MD,6,0,48,Indonesia,China,"Mohammad Ahsan, Hendra Setiawan",2.0,"He Ji Ting, Tan Qiang",,21,16,14.0,21.0,21.0,13.0,56,50,2,1,5,1,5,3,0,1,0,11,7800,26,4900
255,Yonex_All_England_Open,2022-03-18,England,MD,6,0,51,China,Indonesia,"He Ji Ting, Tan Qiang",,"Leo Rolly Carnando, Daniel Marthin",,15,21,21.0,16.0,21.0,14.0,57,51,2,1,3,1,4,5,0,0,0,26,4900,,
256,Yonex_All_England_Open,2021-03-17,England,MD,4,0,42,England,Ireland,"Marcus Ellis, Chris Langridge",8.0,"Joshua Magee, Paul Reynolds",,21,14,21.0,13.0,,,42,27,2,0,3,0,6,3,1,0,0,9,2750,,
257,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,36,Japan,Thailand,"Akira Koga, Taichi Saito",,"Supak Jomkoh, Kittinupong Kedren",,21,19,21.0,11.0,,,42,30,2,0,5,0,5,3,0,0,0,16,20040,22,15060
258,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,4,0,29,Malaysia,Malaysia,"Ong Yew Sin, Teo Ee Yi",,"Aaron Chia, Soh Wooi Yik",5.0,21,14,21.0,17.0,,,42,31,2,0,2,0,7,5,1,6,0,4,31220,9,25100
259,Yonex_All_England_Open,2020-03-11,England,MD,6,0,48,China,Indonesia,"Li Jun Hui, Liu Yu Chen",3.0,"Wahyu Nayaka Arya Pangkaryanira, Ade Yusuf Santoso",,21,13,19.0,21.0,21.0,8.0,61,42,2,1,2,2,6,4,2,0,0,22,10020,37,4440
260,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,4,0,53,Japan,Indonesia,"Takuro Hoki, Yugo Kobayashi",,"Pramudya Kusumawardana, Yeremia Erich Yoche Yacob Rambitan",,25,23,27.0,25.0,,,52,48,2,0,7,5,5,4,3,1,0,3,32050,6,27020
261,Yonex_All_England_Open,2022-03-20,England,MD,4,0,37,Indonesia,Indonesia,"Muhammad Shohibul Fikri, Bagas Maulana",,"Mohammad Ahsan, Hendra Setiawan",2.0,21,19,21.0,13.0,,,42,32,2,0,3,0,7,3,1,2,1,,,11,7800
262,Yonex_All_England_Open,2022-03-17,England,MD,4,0,27,India,Germany,"Satwiksairaj Rankireddy, Chirag Shetty",5.0,"Mark Lamsfuss, Marvin Seidel",,21,7,21.0,7.0,,,42,14,2,0,2,0,10,2,0,0,0,8,9200,38,2750
